13202.      0.99988    
13218.      0.99988    
13234.      0.99988    
13250.      0.99988    
13266.      0.99988    
13282.      0.99988    
13298.      0.99989    
13314.      0.99989    
13330.      0.99989    
13346.      0.99989    
13362.      0.99989    
13378.      0.99989    
13394.      0.99989    
13410.      0.99989    
13426.      0.99989    
13442.      0.99989    
13458.      0.99989    
13474.      0.99989    
13490.      0.99989    
13506.      0.99989    
13522.      0.99989    
13538.      0.99989    
13554.      0.99989    
13570.      0.99989    
13586.      0.99989    
13601.      0.99989    
13617.      0.99989    
13633.      0.99989    
13649.      0.99989    
13665.      0.99989    
13681.      0.99989    
13697.      0.99989    
13713.      0.99990    
13729.      0.99990    
13745.      0.99990    
13761.      0.99990    
13777.      0.99990    
13793.      0.99990    
13809.      0.99990    
13825.      0.99990    
13841.      0.99990    
13857.      0.99990    
13873.      0.99990    
13889.      0.99990    
13905.      0.99990    
13921.      0.99990    
13937.      0.99990    
13953.      0.99990    
13969.      0.99990    
13985.      0.99990    
14001.      0.99990    
14017.      0.99990    
14033.      0.99990    
14049.      0.99990    
14065.      0.99990    
14081.      0.99990    
14097.      0.99990    
14113.      0.99990    
14129.      0.99990    
14145.      0.99990    
14161.      0.99990    
14177.      0.99990    
14193.      0.99991    
14209.      0.99991    
14225.      0.99991    
14241.      0.99991    
14257.      0.99991    
14273.      0.99991    
14289.      0.99991    
14305.      0.99991    
14321.      0.99991    
14337.      0.99991    
14353.      0.99991    
14369.      0.99991    
14385.      0.99991    
14401.      0.99991    
14417.      0.99991    
14433.      0.99991    
14449.      0.99991    
14465.      0.99991    
14481.      0.99991    
14497.      0.99991    
14513.      0.99991    
14529.      0.99991    
14545.      0.99991    
14561.      0.99991    
14577.      0.99991    
14593.      0.99991    
14609.      0.99991    
14625.      0.99991    
14641.      0.99991    
14657.      0.99991    
14673.      0.99991    
14689.      0.99991    
14705.      0.99991    
14721.      0.99992    
14737.      0.99992    
14753.      0.99992    
14769.      0.99992    
14785.      0.99992    
14801.      0.99992    
14817.      0.99992    
14833.      0.99992    
14849.      0.99992    
14865.      0.99992    
14881.      0.99992    
14897.      0.99992    
14913.      0.99992    
14929.      0.99992    
14945.      0.99992    
14961.      0.99992    
14977.      0.99992    
14993.      0.99992    
15009.      0.99992    
15025.      0.99992    
15041.      0.99992    
15057.      0.99992    
15073.      0.99992    
15089.      0.99992    
15105.      0.99992    
15121.      0.99992    
15137.      0.99992    
15153.      0.99992    
15169.      0.99992    
15185.      0.99992    
15200.      0.99992    
15216.      0.99992    
15232.      0.99992    
15248.      0.99992    
15264.      0.99992    
15280.      0.99992    
15296.      0.99992    
15312.      0.99992    
15328.      0.99992    
15344.      0.99992    
15360.      0.99993    
15376.      0.99993    
15392.      0.99993    
15408.      0.99993    
15424.      0.99993    
15440.      0.99993    
15456.      0.99993    
15472.      0.99993    
15488.      0.99993    
15504.      0.99993    
15520.      0.99993    
15536.      0.99993    
15552.      0.99993    
15568.      0.99993    
15584.      0.99993    
15600.      0.99993    
15616.      0.99993    
15632.      0.99993    
15648.      0.99993    
15664.      0.99993    
15680.      0.99993    
15696.      0.99993    
15712.      0.99993    
15728.      0.99993    
15744.      0.99993    
15760.      0.99993    
15776.      0.99993    
15792.      0.99993    
15808.      0.99993    
15824.      0.99993    
15840.      0.99993    
15856.      0.99993    
15872.      0.99993    
15888.      0.99993    
15904.      0.99993    
15920.      0.99993    
15936.      0.99993    
15952.      0.99993    
15968.      0.99993    
15984.      0.99993    
16000.      0.99993    
